Table: RackPositionPlausi Dependency,,
HighTempCurrent45Gain25354050_VPhaseCurrCompFactorNVW,CDD,N/A
HighTempCurrent45Gain25354050_WPhaseCurrCompFactorNVW,CDD,N/A
HighTempCurrent80Gain25354050_UPhaseCurrCompFactorNVW,CDD,N/A
HighTempCurrent80Gain25354050_VPhaseCurrCompFactorNVW,CDD,N/A
HighTempCurrent80Gain25354050_WPhaseCurrCompFactorNVW,CDD,N/A
HighTempGain25_UWVPhaseZeroCurrentDeviaNVW,CDD,N/A
HighTempGain35_UWVPhaseZeroCurrentDeviaNVW,CDD,N/A
HighTempGain40_UWVPhaseZeroCurrentDeviaNVW,CDD,N/A
HighTempGain50_UWVPhaseZeroCurrentDeviaNVW,CDD,N/A
MtrIsRef,CDD,N/A
PreDrvSnapAmpGain,CDD,N/A
PreDrvSnapDiag0Reg,CDD,N/A
PreDrvSnapDiag1Reg,CDD,N/A
PreDrvSnapDiag2Reg,CDD,N/A
PreDrvSnapDiagFailData,CDD,N/A
PreDrvSnapInitFailData,CDD,N/A
PreDrvSnapInitFailItem,CDD,N/A
PreDrvSnapInitFailSubType,CDD,N/A
PreDrvSnapInitTime,CDD,N/A
PreDrvSnapInitVolt,CDD,N/A
PreDrvSnapMotorRpm,CDD,N/A
PreDrvSnapNowVolt,CDD,N/A
PreDrvSnapStatusReg,CDD,N/A
PreDrvSnapVerifyResult0Reg,CDD,N/A
PreDrvSnapVerifyResult1Reg,CDD,N/A
PreDrvSnapWorkStateOrFailReason,CDD,N/A
SbcAbistIgErrCode,CDD,N/A
SbcAbistIgIndex,CDD,N/A
SbcAbistSsspErrCode,CDD,N/A
SbcAbistSsspIndex,CDD,N/A
SbcBatteryVoltage,CDD,N/A
SbcRegIf,CDD,N/A
SbcRegIniterr,CDD,N/A
SbcRegMonsf0,CDD,N/A
SbcRegMonsf1,CDD,N/A
SbcRegMonsf2,CDD,N/A
SbcRegMonsf3,CDD,N/A
SbcRegOtfail,CDD,N/A
SbcRegOtwrnsf,CDD,N/A
SbcRegSpisf,CDD,N/A
SbcRegSysfail,CDD,N/A
SbcRegSyssf,CDD,N/A
SbcRegVmonstat,CDD,N/A
SbcWwdstErrCode,CDD,N/A
SnapErrRotorSpeed,CDD,N/A
SnapErrwRelRotorPosition,CDD,N/A
SnapRpsStat,CDD,N/A
VBAT1GradValueOffsetValueNVW,CDD,N/A
VBATGradValueOffsetValueNVW,CDD,N/A
cMcuTemp,CDD,N/A
cMotCtrl_CoilTemp,CDD,N/A
cMotorTemp,CDD,N/A
cNtcTemp,CDD,N/A
eMotoRPSOffsetNVW,CDD,N/A
fInputLmt_InjectEnable,CDD,N/A
fMotPlausi_Enable,CDD,N/A
fOutputStageEnable,CDD,N/A
fTasMechFaultNVW,CDD,N/A
iBattCurrent,CDD,N/A
iCurrent_peak,CDD,N/A
iMaxAllowBatteryCurrent,CDD,SupplyVoltageReduction
iMotCtrl_Isq,CDD,N/A
iPhaseCurrentU,CDD,N/A
iPhaseCurrentV,CDD,N/A
iPhaseCurrentW,CDD,N/A
mAbsTorsionBarTorque,CDD,N/A
mGradTorsionBarTorque,CDD,N/A
mMotCtrl_TrqEst,CDD,N/A
mMotPlausi_AbsTrqDiffInteg,CDD,N/A
mMotPlausi_IntegLmt,CDD,N/A
mMotPlausi_TrqDiffInteg,CDD,N/A
mRedTorqFOC,CDD,N/A
mRedTrqFOC2TLC,CDD,N/A
mTorsionBarTorque,CDD,N/A
nRawRotorSpeed,CDD,N/A
nRawRotorSpeedFilt,CDD,N/A
sRPSErrCode,CDD,N/A
sTASAngleInitState,CDD,N/A
uBatteryVoltage,CDD,N/A
uCoreVolt,CDD,N/A
wCombAbsAngle,CDD,N/A
wRPSCalibOffset,CDD,N/A
wRelRotorPosition,CDD,N/A
yRPSCalibStatus,CDD,N/A
Current45Gain25354050_UPhaseCurrCompFactorNVR,NVRam,CDD
Current45Gain25354050_VPhaseCurrCompFactorNVR,NVRam,CDD
Current45Gain25354050_WPhaseCurrCompFactorNVR,NVRam,CDD
Current80Gain25354050_UPhaseCurrCompFactorNVR,NVRam,CDD
Current80Gain25354050_VPhaseCurrCompFactorNVR,NVRam,CDD
Current80Gain25354050_WPhaseCurrCompFactorNVR,NVRam,CDD
FactoryTBT,CanTerm,CDD
FactoryTasAngle,N/A,CDD
Gain25_UWVPhaseZeroCurrentDeviaNVR,NVRam,CDD
Gain35_UWVPhaseZeroCurrentDeviaNVR,NVRam,CDD
Gain40_UWVPhaseZeroCurrentDeviaNVR,NVRam,CDD
Gain50_UWVPhaseZeroCurrentDeviaNVR,NVRam,CDD
HighTempCurrent45Gain25354050_UPhaseCurrCompFactorNVR,NVRam,CDD
HighTempCurrent45Gain25354050_VPhaseCurrCompFactorNVR,NVRam,CDD
HighTempCurrent45Gain25354050_WPhaseCurrCompFactorNVR,NVRam,CDD
HighTempCurrent80Gain25354050_UPhaseCurrCompFactorNVR,NVRam,CDD
HighTempCurrent80Gain25354050_VPhaseCurrCompFactorNVR,NVRam,CDD
HighTempCurrent80Gain25354050_WPhaseCurrCompFactorNVR,NVRam,CDD
HighTempGain25_UWVPhaseZeroCurrentDeviaNVR,NVRam,CDD
HighTempGain35_UWVPhaseZeroCurrentDeviaNVR,NVRam,CDD
HighTempGain40_UWVPhaseZeroCurrentDeviaNVR,NVRam,CDD
HighTempGain50_UWVPhaseZeroCurrentDeviaNVR,NVRam,CDD
VBAT1GradValueOffsetValueNVR,NVRam,CDD
VBATGradValueOffsetValueNVR,NVRam,CDD
eMotoRPSOffsetNVR,NVRam,CDD
fTasFactoryMode,CanTerm,CDD
fTasMechFaultNVR,NVRam,CDD
mLimMotorTorque,TorqueLimitationCoordinator,CDD
mLimMotorTorque_2,TorqueLimitationCoordinator,CDD
sEngingRunningState,EngineRunning,CDD
sKL15State,IgnitionCalculation(sSystemKL15State),CDD
sSystemState,SystemStateMachine,CDD
vAbsAvgVehicleSpeed,VehicleSpeedMain,CDD
vTASAngleSpeed,RackPosition,CDD
yRPSCalibFlag,CanTerm,CDD
PreDrvI_SetOutputStageOff,CDD,N/A
PreDrvI_SetOutputStageOn,CDD,N/A
SbcI_PowerOnReset,CDD,N/A
SbcI_ResetPreparation,CDD,N/A
ErrReaI_Indicator,ErrorReaction,CDD
NvRamI_GetBlockStatus,NVRam,CDD
NvRamI_WriteBlock,NVRam,CDD
SSM_EventNotify,SystemStateMachine,CDD
WdgMonI_RunnCPR,WdgMMonitor,CDD
WdgMonI_RunnCPR100ms,WdgMMonitor,CDD

Table: RotorSpeedCalCheckPlausi Dependency,,
Interface,Sender/Server,Receiver/Client
nAbsGenerRotSpeed,RotorSpeedCalCheckPlausi,ActiveDamping(nAbsGeneratoricRotSpd)|SafetyGuardian(nAbsGeneratorRotorSpeed)|SafetyGuardianPlausi(nAbsGeneratorRotorSpeed)
nAbsGenerRotSpeed_2,RotorSpeedCalCheckPlausi,SafetyGuardian(nAbsGeneratorRotorSpeed_2)|SafetyGuardianPlausi(nAbsGeneratorRotorSpeed_2)
nAbsRotSpeedFilt,RotorSpeedCalCheckPlausi,ActiveDamping(nAbsRotSpdFilt)|FrictionCompensation(nAbsRotorSpdFilt)|TorqueLimitationCoordinator(nRotorSpeedFilt)
nRotSpeedFilt,RotorSpeedCalCheckPlausi,ActiveDamping(nRotSpdFilt)|EndStopCheckPlausi(nRotorSpeedSafe)|FrictionCompensation(nRotorSpeedSign)|RackPosCorr(nRotorSpeedFilt)
mLimMotorTorue,TorqueLimitationCoordinator(mLimMotorTorque),RotorSpeedCalCheckPlausi
nAbsGeneratoricRotorSpeed4Plausi,RotorSpeedCalculation,RotorSpeedCalCheckPlausi
nAbsRotorSpeedFilt,RotorSpeedCalculation,RotorSpeedCalCheckPlausi
nRawRotorSpeed,RPS,RotorSpeedCalCheckPlausi
nRotorSpeedFilt,RotorSpeedCalculation,RotorSpeedCalCheckPlausi
ErrReaI_Indicator,ErrorReaction,RotorSpeedCalCheckPlausi
Event_DemEvent_AppPlausiCheckErr,N/A,RotorSpeedCalCheckPlausi
RDII_ReadCheckRedundantRamU16,N/A,RotorSpeedCalCheckPlausi
WdgMonI_RunnCPR,WdgMMonitor,RotorSpeedCalCheckPlausi

Table: FrictionCompensation Dependency,,
Interface,Sender/Server,Receiver/Client
IRV_sFricCompTorqTotalValidIRV,FrictionCompensation,N/A
mFricCompMotTorq,FrictionCompensation,SteeringControl|UDSServices
mFricCompMotTorqNVW,FrictionCompensation,NVRam
mFricCompMotTorqNVR,NVRam,FrictionCompensation
mLimMotorTorue,TorqueLimitationCoordinator(mLimMotorTorque),FrictionCompensation
mTorsionBarTorque,TAS,FrictionCompensation
nAbsRotorSpdFilt,RotorSpeedCalCheckPlausi(nAbsRotSpeedFilt),FrictionCompensation
nRotorSpeedSign,RotorSpeedCalCheckPlausi(nRotSpeedFilt),FrictionCompensation
sSteeringAngleInitState,RackPosition,FrictionCompensation
sVehicleSpeedState,VehicleSpeedMain,FrictionCompensation
vAbsVehicleSpeedFilt,VehicleSpeedMain(vAbsAvgVehicleSpeed),FrictionCompensation
wAbsSteeringAngle,RackPosCorr,FrictionCompensation
wSteeringAngle,RackPosCorr,FrictionCompensation
xGearSign,ApplicationFunctionManage,FrictionCompensation
Event_DemEvent_AppAssistCurveInvalid,N/A,FrictionCompensation
Event_DemEvent_AppBattVoltHighWarning,N/A,FrictionCompensation
Event_DemEvent_AppBattVoltLowWarning,N/A,FrictionCompensation
Event_DemEvent_AppCalibCheckErr,N/A,FrictionCompensation
Event_DemEvent_AppChatterIdentifiedRed,N/A,FrictionCompensation
Event_DemEvent_AppFrictionHigh,N/A,FrictionCompensation
Event_DemEvent_AppSafetyGuardianIntegralAboveLim,N/A,FrictionCompensation
Event_DemEvent_AppSteerAngErrorNotInit,N/A,FrictionCompensation
Event_DemEvent_TasAngleMechanicalFault,N/A,FrictionCompensation
WdgMonI_RunnCPR,WdgMMonitor,FrictionCompensation

Table: Application Dependency,,
Interface,Sender/Server,Receiver/Client
AbsTorsionBarTorque,Application,N/A
cMosTemp,Application,N/A
fALkaDeactivated,Application,N/A
fAssistPraSwitchToLKA,Application,N/A
fEPSDMCInhibit,Application,N/A
fEPS_3_AgFailr,Application,N/A
fEPS_4_PSCMActRPCTrqValid,Application,N/A
fLkaRecTarAngOvRang,Application,N/A
fLkaRecTarSpdOvRang,Application,N/A
fNvWriteFlagNVW,Application,N/A
fOverCurrent,Application,N/A
fTLkaDeactivated,Application,N/A
kPDC_LongTermLearnRackForceNVW,Application,N/A
mActDampMotorTorque,Application,N/A
mActiveReturnMotorTorq,Application,N/A
mCompMotTorOffset,Application,N/A
mDTSCMotorTorqueOffset,Application,N/A
mFricCompMotTorq,Application,N/A
mFricCompMotTorqNVW,Application,N/A
mLKAEPSTorsionTorAct,Application,N/A
mLKATorsionTorLimIntMax,Application,N/A
mLdwCheckedMotorTorque,Application,N/A
mLimMotorTorque,Application,N/A
mLimMotorTorque_2,Application,N/A
mLkaCheckedMMotOffset,Application,N/A
mLkaCheckedTBTOffset,Application,N/A
mLkaMaxRampRate,Application,N/A
mLowerBasicLimit,Application,N/A
mMotTorq4Check,Application,N/A
sALkaICtrState,Application,N/A
sAPCFunCooRetState,Application,N/A
sCalibState,Application,N/A
sDMSErrorCode,Application,N/A
sDTSCPlausiRequestState,Application,N/A
sEPSAssistanceStyle,Application,N/A
sEPSAssociWithDriverModeNVW,Application,N/A
sEPSCharacModeStatusDMSNVW,Application,N/A
sEPS_4_AgCtrlLimActvd,Application,N/A
sEPS_4_LatDrvgAvlForLvl,Application,EpsOutput
sEPS_4_TBTDir,Application,N/A
sESLearnStateLeftNVW,Application,N/A
sESLearnStateRightNVW,Application,N/A
sEngingRunningState,Application,N/A
sEpsALkaErrorCode,Application,N/A
sEpsALkaState,Application,N/A
sEpsApxInhibitCode,Application,N/A
sEpsApxState,Application,N/A
sEpsTLkaErrorCode,Application,N/A
sEpsTLkaState,Application,N/A
sEventMemory,Application,N/A
sInterferDetdState,Application,N/A
sKL15State,Application,N/A
sLdwCtrlState,Application,N/A
sLdwState,Application,N/A
sLdwTorqueNotOK,Application,N/A
sLkaTBTOffsetValid,Application,N/A
sLowVoltageStateOem,Application,N/A
sStStpState,Application,N/A
sSteeringAngleInitState,Application,N/A
sSystemState,Application,N/A
sTLkaICtrState,Application,N/A
sVehicleSpeedState,Application,N/A
sudProgsessionResponse,Application,N/A
vAbsAvgVehicleSpeed,Application,N/A
vAbsSteeringAngleSpeed,Application,N/A
vSteeringAngleSpeed,Application,N/A
vTASAngleSpeed,Application,N/A
wEsStrAngleLeftNVW,Application,N/A
wEsStrAngleRightNVW,Application,N/A
wRecTarAngOvRangLim,Application,N/A
wSteeringAngle,Application,N/A
wSteeringAngleLTCorrNvW,Application,N/A
wSteeringAngleOffsetNVW,Application,N/A
wSteeringAngleRaw,Application,N/A
wWheelSteeringAngle,Application,N/A
xDTSCLongtermFactorNVW,Application,N/A
xLimMotTrq,Application,N/A
yEpasFailSts,Application,N/A
yyySteerModeActivateOut,Application,N/A
zChatterPeriodsCount,Application,N/A
aLateralAcceleration,EpsInput,Application
aLongitudeAccerleration,EpsInput,Application
cMcuTemp,TempDrv,Application
cMotCtrl_Temp,MotTemp(cMotCtrl_CoilTemp),Application
cNtcTemp,TempDrv,Application
eSWConfigNVR,NVRam,Application
fECOModeSWSts,EpsInput,Application
fFCM_3_StrngWhlAgReqA,EpsInput,Application
fFactoryModeEnable,CanTerm,Application
fNvWriteFlagNVR,NVRam,Application
fOutputStageEnable,OutputStage,Application
fcuOffsetUpdateRunning,N/A,Application
fudProgsessionReset,N/A,Application
iBattCurrent,SigTfr,Application
iCurrent_peak,TrqCon,Application
iMaxAllowBatteryCurrent,N/A,Application
iPhaseCurrentU,OutputStage,Application
iPhaseCurrentV,OutputStage,Application
iPhaseCurrentW,OutputStage,Application
kPDC_LongTermLearnRackForceNVR,NVRam,Application
mAbsTorsionBarTorque,TAS,Application
mDriveShaftTorque,DTSCMain,Application
mFricCompMotTorqNVR,NVRam,Application
mGradTorsionBarTorque,TAS,Application
mLkaTorqueReq,EpsInput,Application
mRedTrqFOC2TLC,InputLmt,Application
mSACMotorTorLimExtMax,EpsInput,Application
mSACMotorTorLimExtMin,EpsInput,Application
mTorsionBarTorque,TAS,Application
nEngineSpeed,EpsInput,Application
nRawRotorSpeed,RPS,Application
qLdwVibrationFreq,LDW|LDWCheck,Application
qWheelSpeedFL,ShimmyTrqCal,Application
qWheelSpeedFR,ShimmyTrqCal,Application
sABSActive,EpsInput,Application
sABSFailed,EpsInput,Application
sApxFailureStatus,EpsInput,Application
sApxState,EpsInput,Application
sAssistPraSwitchReq,EpsInput,Application
sDVDAssistanceStyle,EpsInput,Application
sDVDAssociWithDriverMode,EpsInput,Application
sDrivermodeReq,EpsInput,Application
sEPSAssociWithDriverModeNVR,NVRam,Application
sEPSCharacModeStatusDMSNVR,NVRam(sEPSAssistanceStyleNVR),Application
sESLearnStateLeftNVR,NVRam,Application
sESLearnStateRightNVR,NVRam,Application
sFactoryModeState,CanTerm,Application
sLKAReqToqV,EpsInput,Application
sLKAStrAngleReqVld,EpsInput,Application
sLdwVibrationRequest,EpsInput,Application
sLkaFailSts,EpsInput,Application
sLkaL2FunReqSt,EpsInput,Application
sLkaL2ModeReqSt,EpsInput,Application
sLkaRequestTorqueStatus,EpsInput,Application
sNetworkManageStatus,N/A,Application
sRPSErrCode,RPS,Application
sSSMStatus,EpsInput,Application
sSysPowerMode,N/A,Application
sTASAngleInitState,TAS,Application
sVSEState,EpsInput,Application
uBatteryVoltage,BatteryStatus,Application
vRawVehicleSpeed,EpsInput,Application
vWheelSpeedFL,EpsInput,Application
vWheelSpeedFR,EpsInput,Application
vWheelSpeedRL,EpsInput,Application
vWheelSpeedRR,EpsInput,Application
vYawVelocity,N/A,Application
wApxDesireAngle,EpsInput,Application
wApxDesiredRackPositionAngle,APA,Application
wCombAbsAngle,TAS,Application
wEsStrAngleLeftNVR,NVRam,Application
wEsStrAngleRightNVR,NVRam,Application
wRelRotorPosition,RPS,Application
wSteeringAngleLTCorrNvR,NVRam(wSteeringAngleLTCorrNVR),Application
wSteeringAngleOffsetNVR,NVRam,Application
wStrAngleReq,EpsInput,Application
wStrWheelAngleReq,N/A,Application
xDTSCLongtermFactorNVR,NVRam,Application
xDutyCycleU,IoHwAbifRte,Application
xDutyCycleV,IoHwAbifRte,Application
xDutyCycleW,IoHwAbifRte,Application
xGearSignNv,MemProt,Application
xLdwVibrationAmp,LDW|LDWCheck,Application
yDMSModeSetReqFailSts,EpsInput,Application
yRPSCalibStatus,RPS,Application
yReverseGearEngaged,APA,Application
CalibCtrl,Application,N/A
GetCalibState,Application,N/A
SSM_EventNotify,Application,N/A
ErrReaI_Indicator,ErrorReaction,Application
IoHwAbI_GetStatOfIGN,IoHwAbifRte,Application
IoHwAbI_InitEnd,N/A,Application
NvRamI_GetBlockStatus,NVRam,Application
NvRamI_GetWriteAllStatus,NVRam,Application
NvRamI_WriteAll,NVRam,Application
NvRamI_WriteBlock,NVRam,Application
PreDrvI_SetOutputStageOff,OutputStage,Application
PreDrvI_SetOutputStageOn,OutputStage,Application
RDII_ReadCheckRedundantRamS16,RamDataIntegrity,Application
RDII_ReadCheckRedundantRamU16,RamDataIntegrity,Application
WdgMonI_RunnCPR,WdgMMonitor,Application

Table: EndStop Dependency,,
Interface,Sender/Server,Receiver/Client
mESDampingTrq,EndStop,N/A
mESMotorTorque4Check,EndStop,EndStopCheckPlausi
mESSprTrq,EndStop,ChatterRecognition(mSpringTorque)|SteeringControl(mESSpringTrq)
mHiSpdDampTorq4Check,EndStop,EndStopCheckPlausi
lEsRackPosLeft,RackPositionPlausi,EndStop
lEsRackPosRight,RackPositionPlausi,EndStop
lRackPosition2ES,RackPositionPlausi,EndStop
mAssistMotTrq,PowerAssistance(mAtMotorTorque),EndStop
mMaxAssistTorque,PowerAssistance,EndStop
nRotorSpeedFilt,RotorSpeedCalculation,EndStop
sESLearnStateLeftNVR,NVRam,EndStop
sESLearnStateRightNVR,NVRam,EndStop
sSteeringAngleInitState,RackPosition,EndStop
vAbsAvgVehicleSpeed,VehicleSpeedMain,EndStop
wAbsSteeringAngle,RackPosCorr,EndStop
wEsStrAngleLeftNVR,NVRam,EndStop
wEsStrAngleRightNVR,NVRam,EndStop
wSteeringAngle,RackPosCorr,EndStop
wSteeringAngleLeftEnd,RackPositionPlausi,EndStop
wSteeringAngleRightEnd,RackPositionPlausi,EndStop
xGearSign,ApplicationFunctionManage,EndStop
xLimMotTrq,TRCCheck,EndStop
yActualChar,DMS,EndStop
WdgMonI_RunnCPR,WdgMMonitor,EndStop

Table: VehicleSpeedCalculation Dependency,,
Interface,Sender/Server,Receiver/Client
sRawVehicleSpeedState,VehicleSpeedCalculation,N/A
sVehicleRunning,VehicleSpeedCalculation,N/A
sVehicleSpeedState,VehicleSpeedCalculation,N/A
vAbsAvgVehicleSpeed,VehicleSpeedCalculation,N/A
vAbsSafeNssVehicleSpeed,VehicleSpeedCalculation,N/A
vAbsSafeVehicleSpeed,VehicleSpeedCalculation,N/A
vAbsSafeVehicleSpeed_2,VehicleSpeedCalculation,N/A
vRawVehicleSpeedSend,VehicleSpeedCalculation,N/A
sSteeringAngleInitState,RackPosition,VehicleSpeedCalculation
vRawVehicleSpeed,EpsInput,VehicleSpeedCalculation
vWheelSpeedFL,EpsInput,VehicleSpeedCalculation
vWheelSpeedFR,EpsInput,VehicleSpeedCalculation
vWheelSpeedRL,EpsInput,VehicleSpeedCalculation
vWheelSpeedRR,EpsInput,VehicleSpeedCalculation
wAbsSteeringAngle,RackPosCorr,VehicleSpeedCalculation
ErrReaI_Indicator,ErrorReaction,VehicleSpeedCalculation
SSM_EventClear,SystemStateMachine,VehicleSpeedCalculation
SSM_EventNotify,SystemStateMachine,VehicleSpeedCalculation
WdgMonI_RunnCPR,WdgMMonitor,VehicleSpeedCalculation

Table: EpsSicPage Dependency,,
Interface,Sender/Server,Receiver/Client
Com_BatteryCurrent_VT,EpsSicPage,N/A
Com_BatteryVoltage,EpsSicPage,N/A
Com_BatteryVoltage_PV,EpsSicPage,N/A
Com_BatteryVoltage_VT,EpsSicPage,N/A
Com_ChattPeriodCount_VT,EpsSicPage,N/A
Com_CoreVoltage_1dot3V,EpsSicPage,N/A
Com_CoreVoltage_1dot3V_PV,EpsSicPage,N/A
Com_ExternalTemperature,EpsSicPage,N/A
Com_ExternalTemperature_PV,EpsSicPage,N/A
Com_FOC_TorqDiffInteg_VT,EpsSicPage,N/A
Com_FocPlausi_TorqDiff_F,EpsSicPage,N/A
Com_InternalTemperature,EpsSicPage,N/A
Com_InternalTemperature_PV,EpsSicPage,N/A
Com_MosTemperature,EpsSicPage,N/A
Com_MotCtrl_fPlausi_Enable_F,EpsSicPage,N/A
Com_MotCtrl_fPlausi_InEnable_F,EpsSicPage,N/A
Com_MotorReductionFactor,EpsSicPage,N/A
Com_MotorTemp,EpsSicPage,N/A
Com_Motor_Torque,EpsSicPage,N/A
Com_Motor_Torque_DV,EpsSicPage,N/A
Com_Motor_Torque_PV,EpsSicPage,N/A
Com_Motor_Torque_VT,EpsSicPage,N/A
Com_MtrTorqRef,EpsSicPage,N/A
Com_Mtrlsref,EpsSicPage,N/A
Com_PhaseCurrent_U,EpsSicPage,N/A
Com_PhaseCurrent_U_PV,EpsSicPage,N/A
Com_PhaseCurrent_W,EpsSicPage,N/A
Com_PhaseCurrent_W_PV,EpsSicPage,N/A
Com_RPS_Angle,EpsSicPage,N/A
Com_RPS_Angle_DV,EpsSicPage,N/A
Com_RPS_Angle_PV,EpsSicPage,N/A
Com_RPS_FITMode_F,EpsSicPage,N/A
Com_RPS_Speed,EpsSicPage,N/A
Com_RPS_SpeedFilt,EpsSicPage,N/A
Com_RPS_SpeedFilt_VT,EpsSicPage,N/A
Com_RPS_Speed_DV,EpsSicPage,N/A
Com_RackPosC_SteeringAngle_F,EpsSicPage,N/A
Com_RotS_RotorSpeedfit_F,EpsSicPage,N/A
Com_Rotorpositon_F,EpsSicPage,N/A
Com_SEventMemory,EpsSicPage,N/A
Com_SGFaultInjectionMode_F,EpsSicPage,N/A
Com_SSM_systemstate_F,EpsSicPage,N/A
Com_SteerModeActive_F,EpsSicPage,N/A
Com_SystemState,EpsSicPage,N/A
Com_SystemState_PV,EpsSicPage,N/A
Com_SystemState_VT,EpsSicPage,N/A
Com_TAS_Angle,EpsSicPage,N/A
Com_TAS_Angle_PV,EpsSicPage,N/A
Com_TAS_Torque,EpsSicPage,N/A
Com_TAS_Torque_PV,EpsSicPage,N/A
Com_TAS_Torque_VT,EpsSicPage,N/A
Com_TAS_TorsionBarTorque_F,EpsSicPage,N/A
Com_TLC_LimMotorTorque_F,EpsSicPage,N/A
Com_TRC_Torque_VT,EpsSicPage,N/A
Com_TRC_xLimMotTrq_F,EpsSicPage,N/A
Com_TorqueRedLevel_PV,EpsSicPage,N/A
Com_VS_AvgVehicleSpeed_F,EpsSicPage,N/A
Com_VehicleSpeed_VT,EpsSicPage,N/A
Com_Vehicle_Speed_DV,EpsSicPage,N/A
Com_VoltageStatus,EpsSicPage,N/A
Com_ssiSelSicMsg1,EpsSicPage,N/A
Com_ssiSelSicMsg2,EpsSicPage,N/A
Com_EPS_SicControl1,CanTerm,EpsSicPage
Com_EPS_SicControl2,CanTerm,EpsSicPage
MtrIsRef,MotCAN(iMotCtrlIsRef),EpsSicPage
MtrTorqRef,MotCAN(mRedTorqFOC),EpsSicPage
cMcuTemp,TempDrv,EpsSicPage
cMosTemp,MosfetTemperatureCalculation,EpsSicPage
cMotorTemp,MotCAN,EpsSicPage
cNtcTemp,TempDrv,EpsSicPage
fInputLmt_InjectEnable,InputLmt,EpsSicPage
fMotPlausi_Enable,MotPlausi,EpsSicPage
iBattCurrent,SigTfr,EpsSicPage
iPhaseCurrentU,OutputStage,EpsSicPage
iPhaseCurrentW,OutputStage,EpsSicPage
mLimMotorTorque,TorqueLimitationCoordinator,EpsSicPage
mMotPlausi_AbsTrqDiffInteg,MotPlausi,EpsSicPage
mMotPlausi_IntegLmt,MotPlausi,EpsSicPage
mMotPlausi_TrqDiffInteg,MotPlausi,EpsSicPage
mTorsionBarTorque,TAS,EpsSicPage
nRawRotorSpeedFilt,RPS,EpsSicPage
nRotorSpeedSign32,RPS(nRawRotorSpeed),EpsSicPage
sEventMemory,SystemStateMachine,EpsSicPage
sLowVoltageStateOem,BatteryMonitoring,EpsSicPage
sSystemState,SystemStateMachine,EpsSicPage
uBatteryVoltage,BatteryStatus,EpsSicPage
uCoreVolt,BatteryStatus,EpsSicPage
vAbsAvgVehicleSpeed,VehicleSpeedMain,EpsSicPage
wCombAbsAngle,TAS,EpsSicPage
wRelRotorPosition,RPS,EpsSicPage
wSteeringAngle,RackPosCorr,EpsSicPage
xLimMotTrq,TRCCheck,EpsSicPage
yyySteerModeActivateOut,FailuerInjection,EpsSicPage
zChatterPeriodsCount,ChatterRecognition,EpsSicPage

Table: NVRam Dependency,,
Interface,Sender/Server,Receiver/Client
Current45Gain25354050_UPhaseCurrCompFactorNVR,NVRam,OutputStage
Current45Gain25354050_VPhaseCurrCompFactorNVR,NVRam,OutputStage
Current45Gain25354050_WPhaseCurrCompFactorNVR,NVRam,OutputStage
Current80Gain25354050_UPhaseCurrCompFactorNVR,NVRam,OutputStage
Current80Gain25354050_VPhaseCurrCompFactorNVR,NVRam,OutputStage
Current80Gain25354050_WPhaseCurrCompFactorNVR,NVRam,OutputStage
Gain25_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
Gain35_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
Gain40_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
Gain50_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
HighTempCurrent45Gain25354050_UPhaseCurrCompFactorNVR,NVRam,OutputStage
HighTempCurrent45Gain25354050_VPhaseCurrCompFactorNVR,NVRam,OutputStage
HighTempCurrent45Gain25354050_WPhaseCurrCompFactorNVR,NVRam,OutputStage
HighTempCurrent80Gain25354050_UPhaseCurrCompFactorNVR,NVRam,OutputStage
HighTempCurrent80Gain25354050_VPhaseCurrCompFactorNVR,NVRam,OutputStage
HighTempCurrent80Gain25354050_WPhaseCurrCompFactorNVR,NVRam,OutputStage
HighTempGain25_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
HighTempGain35_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
HighTempGain40_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
HighTempGain50_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
VBAT1GradValueOffsetValueNVR,NVRam,BatteryStatus
VBATGradValueOffsetValueNVR,NVRam,BatteryStatus
eMotoRPSOffsetNVR,NVRam,RPS
eNvRamBlockIdBit,NVRam,ErrorHandler
eSWConfigNVR,NVRam,ApplicationFunctionManage|DriveUpDownSwitch|EpsInput|SystemStateMachine|UDSServices
fCanTermBlockUse1NVR,NVRam,CanTerm
fCanTermBlockUse2NVR,NVRam,CanTerm
fNvWriteFlagNVR,NVRam,SystemStateMachine
fTasMechFaultNVR,NVRam,TAS
iRPSCompontCurrentNVR,NVRam,N/A
kPDC_LongTermLearnRackForceNVR,NVRam,PDC
mFricCompMotTorqNVR,NVRam,FrictionCompensation
sEPSAssistanceStyleNVR,NVRam,DMS(sEPSCharacModeStatusDMSNVR)
sEPSAssociWithDriverModeNVR,NVRam,DMS
sESLearnStateLeftNVR,NVRam,EndStop|EndStopCheckPlausi|RackPosition|RackPositionPlausi(sESLearnStateLeftNVW)
